Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
SAN LUIS,El Sifon,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Tala,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Celestina,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Las Rosas,0,0,0,0,0,0,0,0,0,0
SANTA FE,Álvarez,5417,1,1,0,1,0,0,1,1,1
SANTA FE,Alvear,2402,1,0,0,1,0,1,0,0,1
SANTA FE,Arbilla,427,0,0,0,0,0,0,0,0,0
SANTA FE,Arminda,288,0,1,0,0,0,0,1,0,0
SANTA FE,Arroyo Seco,20620,1,1,0,1,0,1,1,1,1
SANTA FE,Carmen del Sauce,531,0,0,0,1,0,1,0,0,1
SANTA FE,Coronel Bogado,2204,1,0,0,1,0,0,1,0,1
SANTA FE,Coronel Rodolfo S. Domínguez,796,0,1,0,0,0,0,1,1,1
SANTA FE,Cuatro Esquinas,174,0,0,0,1,0,0,0,0,0
SANTA FE,El Caramelo,155,1,1,0,0,0,0,1,0,0
SANTA FE,Fighiera,4034,1,0,0,0,0,0,1,1,1
SANTA FE,Funes,23281,1,1,0,1,1,1,1,1,1
SANTA FE,General Lagos,3419,1,0,0,0,0,1,1,1,1
SANTA FE,Granadero Baigorria,36994,1,1,0,1,0,1,0,1,1
SANTA FE,Ibarlucea,3698,0,1,0,1,0,1,1,1,1
SANTA FE,Kilómetro 101,36,0,0,0,0,0,0,0,1,1
SANTA FE,Los Muchachos - La Alborada,129,0,0,0,0,0,0,0,0,0
SANTA FE,Monte Flores,166,0,0,0,0,0,0,0,1,1
SANTA FE,Pérez,26448,1,0,0,1,1,1,1,1,1
SANTA FE,Piñero (Est. Erasto),1146,0,1,0,1,0,1,0,0,1
SANTA FE,Pueblo Esther,6789,1,0,0,0,1,1,1,1,1
SANTA FE,Pueblo Muñoz (Est. Bernard),497,0,1,0,0,0,0,1,0,1
SANTA FE,Pueblo Uranga,856,1,0,0,0,0,1,1,0,1
SANTA FE,Puerto Arroyo Seco,413,0,0,0,0,0,0,0,0,1
SANTA FE,San Guillermo,6747,1,1,0,1,0,1,1,1,1
SANTA FE,Santurce,32,0,0,0,0,0,1,0,0,0
SANTA FE,Soledad,1083,0,0,0,0,0,1,1,0,1
SANTA FE,Suardi,6080,0,0,0,1,0,0,1,1,1
SANTA FE,Villa Saralegui,513,0,0,0,0,0,1,0,1,1
SANTA FE,Villa Trinidad,2606,0,0,0,0,0,0,1,1,1
SANTA FE,Alejandra,2962,0,0,0,0,1,1,1,0,1
SANTA FE,Cacique Ariacaiquín,142,0,0,0,0,0,1,1,0,1
SANTA FE,Colonia Durán,183,0,0,0,0,1,0,0,0,0
SANTA FE,La Brava,329,0,0,0,0,0,1,0,0,1
SANTA FE,Romang,7755,0,1,0,1,0,1,1,1,1
SANTA FE,San Javier,13604,0,1,0,1,0,1,1,1,1
SANTA FE,Arocena,1608,0,1,0,0,0,0,0,1,1
SANTA FE,Balneario Monje,391,0,0,0,0,0,0,0,0,0
LA RIOJA,Amaná,148,1,0,0,0,0,1,0,0,0
LA RIOJA,Patquía,1808,1,0,0,1,0,1,1,1,1
LA RIOJA,Chepes,11039,1,1,0,1,1,1,1,0,1
LA RIOJA,Desiderio Tello,733,0,0,0,0,0,1,1,0,1
LA RIOJA,ALPASINCHE,0,0,0,0,1,0,1,0,0,1
LA RIOJA,Amuschina,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Andolucas,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Chaupihuasi,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Cuipan,0,0,0,0,0,0,0,0,0,1
LA RIOJA,Las Talas,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Los Robles,0,0,0,0,0,1,0,0,0,0
LA RIOJA,Salicas,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Salicas - San Blas,3918,0,0,0,0,0,1,1,0,0
LA RIOJA,San Blas,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Shaqui,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Suriyaco,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Tuyubil,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Villa Sanagasta,0,0,0,0,0,0,0,0,1,1
LA RIOJA,Villa Sanagasta,2275,0,1,0,1,1,1,1,1,1
LA RIOJA,Jagüé,230,0,0,0,0,0,1,0,0,0
LA RIOJA,Villa San José de Vinchina,2401,0,0,0,1,0,1,1,0,1
MENDOZA,Mendoza,114893,1,1,1,1,1,1,1,1,1
MENDOZA,Bowen,4939,0,1,1,0,0,1,1,1,1
MENDOZA,Carmensa,941,0,0,0,0,0,1,1,0,1
MENDOZA,General Alvear,29909,1,1,1,1,0,1,1,1,1
MENDOZA,Los Compartos,439,0,0,0,0,0,0,0,1,1
MENDOZA,Gobernador Benegas,0,0,0,0,1,0,0,0,1,1
MENDOZA,Godoy Cruz,191299,1,1,1,1,1,1,1,1,1
MENDOZA,LAS TORTUGAS,0,0,0,0,1,0,0,0,1,1
MENDOZA,Presidente Sarmiento,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Bajada,91,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Cura Malal,95,0,0,0,0,0,0,0,0,0
BUENOS AIRES,D'Orbigny,20,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Huanguelén,5020,0,0,0,1,0,1,1,1,1
BUENOS AIRES,Pasman,165,0,0,0,0,0,1,0,0,0
BUENOS AIRES,San José,2234,0,1,0,1,0,1,0,0,1
BUENOS AIRES,Santa María,1832,0,1,0,1,0,1,1,0,1
BUENOS AIRES,Santa Trinidad,1474,0,1,0,1,0,1,1,1,1
BUENOS AIRES,Villa La Arcadia,434,0,1,0,0,0,0,0,0,0
BUENOS AIRES,Andant,42,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Arboledas,632,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Daireaux,12122,1,0,0,0,1,1,1,1,1
BUENOS AIRES,La Larga,53,0,0,0,0,0,0,0,0,0
BUENOS AIRES,La Manuela,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Salazar,1924,0,0,0,0,0,1,1,1,1
BUENOS AIRES,Dolores,25940,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Sevigne,286,0,0,0,0,0,1,0,1,1
SAN LUIS,La Florida,297,0,0,0,0,0,1,0,0,0
SAN LUIS,La Petra,0,0,0,0,0,0,0,0,0,0
SAN LUIS,La Toma,7374,1,0,0,0,0,1,0,1,1
SAN LUIS,La Totora,0,0,0,0,0,0,0,0,1,1
SAN LUIS,Las Barranquitas,0,0,0,0,0,0,0,0,1,0
SAN LUIS,Las Pircas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Loma Alta,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Marmol Verde,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Pampa Del Tamboreo,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Paso Del Rey,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Río Grande,155,0,0,0,0,0,1,0,0,0
SAN LUIS,Riocito,83,0,0,0,0,0,0,0,0,0
SAN LUIS,Saladillo,275,0,0,0,0,0,1,0,1,1
SAN LUIS,Valle De Pancanta,0,0,0,0,0,0,0,0,0,0
SAN LUIS,5Ta Brigada,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Caldenadas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Colonia Don Antonio,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Coronel Alzogaray,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Country Club Los Caldenes,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Dique Vulpiani,0,0,0,0,0,0,0,0,1,1
SAN LUIS,Juan Jorba,201,0,0,0,0,0,1,1,0,1
SAN LUIS,Juan Llerena,272,0,0,0,0,0,1,1,0,0
SAN LUIS,Justo Daract,10135,1,1,1,0,0,1,1,1,1
SAN LUIS,La Angelina,0,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Open Door (Est. Dr. Domingo Cabred),0,1,0,1,0,0,1,1,1,1
BUENOS AIRES,Torres,2664,1,0,0,0,0,1,1,1,1
BUENOS AIRES,Atalaya,720,0,0,0,1,0,0,1,0,0
BUENOS AIRES,General Mansilla (Est. Bartolomé Bavio),2022,0,1,0,1,0,0,1,0,1
BUENOS AIRES,Los Naranjos,115,0,0,0,1,0,0,0,0,0
BUENOS AIRES,Magdalena,11093,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Roberto J. Payró,65,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Vieytes,287,0,0,0,1,0,1,1,0,0
BUENOS AIRES,Las Armas,365,1,0,0,0,0,1,1,1,1
BUENOS AIRES,Maipú,8883,1,0,1,0,0,1,1,1,1
BUENOS AIRES,Santo Domingo,95,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Area De Promocion El Triángulo,2877,1,0,0,1,0,0,0,1,1
ENTRE RIOS,Sauce Pinto,107,0,0,0,0,0,0,1,0,0
SAN LUIS,La Esquina,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Dique Nº 1,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Ensenada,56463,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Isla Santiago (Oeste),0,0,0,0,0,0,0,0,0,1
BUENOS AIRES,Punta Lara,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Villa Catela,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Belen de Escobar,64544,1,1,0,1,1,1,1,1,1
BUENOS AIRES,El cazador,4722,0,1,0,0,0,0,1,1,1
BUENOS AIRES,Garín,70042,1,1,0,1,0,1,1,1,1
FORMOSA,Mariano Boedo,373,0,0,0,0,0,1,0,0,0
SAN LUIS,La Punilla,192,0,0,0,0,0,1,1,0,0
BUENOS AIRES,Grand Bourg,94441,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Ingeniero Adolfo Sourdeaux,28780,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Ingeniero Pablo Nogués,42663,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Los Polvorines,59169,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Malvinas Argentinas,408,0,1,0,1,1,1,0,0,0
BUENOS AIRES,Tortuguitas,45901,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Villa De Mayo,48136,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Atlantida,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Rincón de Milberg,34588,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Tigre,38954,1,1,1,1,1,1,1,1,1
BUENOS AIRES,General Conesa,1302,1,1,0,0,0,1,1,1,1
BUENOS AIRES,Villa Roch,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Chasicó,203,0,0,0,0,0,0,1,0,0
BUENOS AIRES,Saldungaray,1351,0,0,0,1,0,0,1,1,1
BUENOS AIRES,Sierra de la Ventana,2165,0,1,0,1,0,0,1,1,1
BUENOS AIRES,Tornquist,6473,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Tres Picos,82,0,0,0,0,0,0,0,0,1
BUENOS AIRES,Villa Serrana La Gruta,52,0,1,0,0,0,0,0,0,0
BUENOS AIRES,Villa Ventana,609,1,0,0,0,0,0,1,0,1
CABA,VILLA LUGANO,126374,1,1,1,1,1,1,1,1,1
CORDOBA,Coronel Baigorria,1456,0,0,0,0,0,1,0,1,1
CORDOBA,Coronel Moldes,9005,1,0,0,0,0,0,1,1,1
CORDOBA,Elena,2985,1,0,0,1,0,1,1,1,1
CORDOBA,La Carolina,165,1,0,0,0,1,1,1,1,0
CORDOBA,La Cautiva,969,0,0,0,0,0,0,1,0,1
CORDOBA,La Gilda,101,0,0,0,0,0,0,0,0,0
CABA,NUÑEZ,51949,1,1,1,1,1,1,1,1,1
ENTRE RIOS,Colonia Avellaneda,2970,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Colonia Crespo,69,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Colonia Merou,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Crespo,19536,1,1,0,1,0,1,1,1,1
ENTRE RIOS,Crucesitas Séptima Sección,82,0,0,0,0,0,1,0,0,0
ENTRE RIOS,El Palenque,155,0,0,0,0,0,1,1,0,1
ENTRE RIOS,El Pingo,766,0,0,0,0,0,1,1,1,1
ENTRE RIOS,El Ramblón,0,0,0,0,0,0,0,0,0,1
CORDOBA,Las Acequias,2201,1,0,0,0,0,0,1,1,1
CORDOBA,Las Albahacas,287,1,0,0,0,0,0,1,0,1
CORDOBA,Las Higueras,6038,1,1,0,1,0,0,1,1,1
CORDOBA,Las Peñas,145,1,0,0,0,0,1,1,1,1
CORDOBA,Las Vertientes,766,1,0,0,1,0,0,1,1,1
CORDOBA,Malena,368,1,0,0,0,0,0,1,0,1
CORDOBA,Monte de los Gauchos,675,0,0,0,0,0,0,1,0,1
CORDOBA,Paso del Durazno,32,0,0,0,0,0,0,0,0,1
CORDOBA,Río Cuarto,157010,1,1,1,1,1,1,1,1,1
CORDOBA,Sampacho,7716,1,0,0,1,0,1,1,1,1
CORDOBA,San Basilio,3160,0,0,0,1,1,0,1,1,1
FORMOSA,Fortín Cabo 1º Lugones,1351,0,0,0,0,0,1,0,0,1
ENTRE RIOS,El Ramblón,0,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Hasenkamp,4805,0,1,0,1,1,1,1,1,1
ENTRE RIOS,Hernandarias,5373,0,1,0,0,0,1,1,1,1
ENTRE RIOS,La Picada,564,1,0,0,1,0,0,1,1,1
ENTRE RIOS,Las Tunas,101,0,0,0,0,0,1,0,0,0
ENTRE RIOS,María Grande,7557,0,1,1,1,0,1,1,1,1
ENTRE RIOS,Oro Verde,4116,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Paraná,247139,1,1,1,1,1,1,1,1,1
ENTRE RIOS,Pueblo Bellocq (Est. Las Garzas),282,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Pueblo Brugo,802,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Pueblo General San Martín,296,0,0,0,0,0,0,0,0,1
ENTRE RIOS,Pueblo Moreno,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,San Benito,9105,1,1,0,0,0,1,1,1,1
CABA,AGRONOMIA,13912,1,1,1,1,1,1,1,1,1
CORDOBA,Santa Catalina (Est. Holmberg),3860,1,0,0,1,0,1,1,1,1
CORDOBA,Suco,292,0,0,0,0,0,0,1,1,1
CORDOBA,Tosquitas,414,0,0,0,0,0,0,1,1,1
CORDOBA,Vicuña Mackenna,10021,1,1,0,1,1,0,1,1,1
CORDOBA,Villa El Chacay,81,0,0,0,0,0,0,1,0,1
CORDOBA,Villa Santa Eugenia,126,0,0,0,0,0,0,0,0,0
CORDOBA,Washington,608,0,0,0,0,0,1,1,1,1
CORDOBA,Atahona,88,0,0,0,0,0,0,1,0,0
CORDOBA,Cañada de Machado,178,0,0,0,0,0,1,0,0,0
CORDOBA,Capilla de los Remedios,797,0,0,0,0,0,0,1,1,1
CORDOBA,Chalacea,179,0,0,0,0,0,0,1,0,0
CORDOBA,Colonia Las Cuatro Esquinas,107,0,0,0,0,0,0,1,0,0
CORDOBA,Diego de Rojas,509,0,0,0,1,0,0,1,0,1
CORDOBA,El Alcalde (Est. Tala Norte),79,0,0,0,0,0,0,0,0,0
CORDOBA,El Crispín,212,0,0,0,0,0,0,0,0,0
CORDOBA,Esquina,184,0,0,0,1,1,0,1,0,1
CORDOBA,Kilómetro 658,365,0,0,0,0,0,0,1,0,0
CORDOBA,La Para,3404,0,1,0,1,1,1,1,1,1
CORDOBA,La Posta,234,0,0,0,0,0,0,1,0,0
CORDOBA,La Puerta,2185,0,0,0,1,0,1,1,1,1
CORDOBA,La Quinta,150,0,0,0,0,0,1,1,0,0
CORDOBA,Las Gramillas,109,0,0,0,0,0,0,1,0,1
CORDOBA,Las Saladas,134,0,0,0,0,0,0,1,0,0
CORDOBA,Maquinista Gallini,69,0,0,0,0,0,0,0,0,0
CORDOBA,Monte del Rosario,114,0,0,0,0,0,0,0,0,0
CORDOBA,Montecristo,9254,1,0,0,1,1,1,0,1,1
BUENOS AIRES,Ingeniero Maschwitz,14734,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Loma Verde,3783,0,0,0,1,0,0,0,1,1
BUENOS AIRES,Maquinista F. Savio (este),37480,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Matheu,16903,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Puerto Paraná,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,9 De Abril,50116,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Canning,7941,1,1,1,1,0,1,1,1,1
BUENOS AIRES,El Jagüel,60132,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Camet Norte,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Coronel Vidal,6611,1,0,0,0,0,1,1,1,1
BUENOS AIRES,Frente Mar,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,General Pirán,2934,0,0,0,0,0,1,1,1,1
BUENOS AIRES,La Armonía,172,0,0,0,0,0,1,0,1,1
BUENOS AIRES,La Baliza,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,La Caleta,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Mar Chiquita,487,0,0,1,0,0,0,1,1,1
BUENOS AIRES,Mar de Cobo,760,0,0,1,0,0,0,1,0,0
BUENOS AIRES,Playa Dorada,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Santa Clara del Mar,7713,1,0,0,1,0,1,0,1,1
BUENOS AIRES,Santa Elena,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Vivoratá,956,0,0,0,0,0,0,1,1,1
BUENOS AIRES,Barrio Santa Rosa,109,0,0,0,0,0,0,0,0,1
FORMOSA,Fortín Sargento 1º Leyes,133,0,0,0,0,0,1,0,0,0
FORMOSA,Ibarreta,9429,1,0,0,0,1,1,1,1,1
BUENOS AIRES,30 de Agosto,4777,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Berutti,1098,1,0,0,1,0,0,1,1,1
BUENOS AIRES,Girodias,161,0,0,0,0,0,1,1,0,0
BUENOS AIRES,La Carreta,45,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Trenque Lauquen,33442,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Trongé,23,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Balneario Orense,77,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Claromecó,2081,1,0,0,1,0,1,1,0,0
BUENOS AIRES,Copetonas,1017,0,0,0,1,0,1,1,1,1
BUENOS AIRES,Dunamar,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Lin Calel,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Las Aguadas,100,0,0,0,0,0,1,0,0,0
SAN LUIS,Las Chacras,176,0,0,0,0,1,1,0,0,0
CABA,VILLA RIACHUELO,14084,1,1,1,1,1,1,1,1,1
CORDOBA,Obispo Trejo,2420,0,0,0,0,0,0,0,1,1
CORDOBA,Piquillín,1347,1,0,0,0,0,0,1,1,1
CORDOBA,Plaza de Mercedes,67,0,0,0,0,0,0,0,0,0
CORDOBA,Pueblo Comechingones,287,0,0,0,0,0,0,1,0,1
CORDOBA,Río Primero,7044,1,0,0,1,0,1,1,1,1
CORDOBA,Sagrada Familia,84,0,0,0,0,0,0,0,0,0
CORDOBA,Santa Rosa de Río Primero,7761,1,0,0,1,0,1,1,1,1
CABA,PALERMO,225970,1,1,1,1,1,1,1,1,1
ENTRE RIOS,Seguí,3695,0,1,0,0,1,1,1,1,1
ENTRE RIOS,Sosa,495,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Tabossi,1322,0,1,0,1,0,1,1,1,1
ENTRE RIOS,Tezanos Pintos,189,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Viale,9383,1,1,0,1,0,1,1,1,1
ENTRE RIOS,Villa Fontana,160,0,0,0,0,0,0,1,0,1
ENTRE RIOS,Villa Gobernador Luis F. Etchevehere,215,0,0,0,0,0,0,1,0,0
CORDOBA,Villa Fontana,938,0,0,0,1,0,1,1,0,1
CORDOBA,Cerro Colorado,225,0,0,0,0,0,1,0,1,1
CORDOBA,Chañar Viejo,150,0,0,0,0,0,0,0,0,0
CORDOBA,Eufrasio Loza,166,0,0,0,0,0,0,0,0,0
CORDOBA,Gütemberg,542,0,0,0,0,0,0,0,0,0
CORDOBA,La Rinconada,106,0,0,0,0,0,0,0,0,1
CORDOBA,Los Hoyos,194,0,0,0,0,0,0,0,0,1
CORDOBA,Puesto de Castro,166,0,0,0,0,0,0,0,0,0
CORDOBA,Rayo Cortado,675,0,0,0,0,0,1,0,0,0
CORDOBA,San Pedro de Gütemberg,124,0,0,0,0,0,0,0,0,0
CORDOBA,Santa Elena,219,0,0,0,0,0,0,0,0,1
CORDOBA,Sebastián Elcano,2481,0,0,0,1,0,0,1,1,1
CORDOBA,Villa Candelaria,246,0,0,0,0,0,0,0,0,0
CORDOBA,Villa de María,4648,0,1,0,0,0,1,1,1,1
CORDOBA,Calchín,2435,0,1,0,0,0,1,1,1,1
CORDOBA,Calchín Oeste,759,0,0,0,0,0,0,1,1,1
CORDOBA,Capilla del Carmen,328,0,1,0,0,0,1,1,0,1
CORDOBA,Carrilobo,1763,0,1,0,0,1,1,1,1,1
ENTRE RIOS,Villa Urquiza,661,1,0,0,0,0,0,1,1,1
ENTRE RIOS,General Campos,2994,1,0,0,0,1,1,1,0,1
ENTRE RIOS,San Salvador,12733,1,0,0,1,0,1,1,1,1
ENTRE RIOS,Altamirano Sur,62,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Durazno,294,1,0,0,0,0,1,1,0,0
ENTRE RIOS,Estación Arroyo Clé,119,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Gobernador Echagüe,201,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Gobernador Mansilla,2046,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Gobernador Solá,491,0,0,0,0,0,0,0,0,1
ENTRE RIOS,Guardamonte,101,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Las Guachas,66,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Maciá,5870,0,1,0,0,0,0,1,1,1
ENTRE RIOS,Rosario del Tala,12801,1,0,0,1,0,0,1,1,1
ENTRE RIOS,1º de Mayo,696,0,0,0,1,0,1,1,0,0
ENTRE RIOS,Basavilbaso,9485,1,0,0,1,0,1,1,0,1
ENTRE RIOS,Caseros,1948,1,0,0,1,1,1,1,1,1
MENDOZA,SAN FRANCISCO DEL MONTE,0,0,0,0,1,0,0,0,1,1
MENDOZA,Villa Hipodromo,0,0,0,0,1,0,0,0,1,1
MENDOZA,Villa Marini,0,0,0,0,0,0,0,0,1,1
MENDOZA,BERMEJO,0,0,0,0,1,0,0,0,1,1
MENDOZA,BUENA NUEVA,0,0,0,0,1,0,0,0,1,1
MENDOZA,Capilla Del Rosario,0,0,0,0,1,0,0,0,1,1
MENDOZA,Colonia Segovia,4271,0,0,0,0,0,0,0,1,1
MENDOZA,COLONIA SEGOVIA,0,0,0,0,1,0,1,0,1,1
MENDOZA,DORREGO,0,0,0,0,1,0,0,0,1,1
MENDOZA,EL SAUCE,0,0,0,0,1,0,0,0,1,1
MENDOZA,GENERAL BELGRANO,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,252618,1,0,1,1,0,1,1,1,1
MENDOZA,JESUS NAZARENO,0,0,0,0,1,0,0,0,1,1
MENDOZA,KILOMETRO 11 (GUAYMALLEN),0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Ciudad Jardín Lomas del Palomar,17794,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Ciudadela,73939,1,1,1,1,1,1,1,1,1
BUENOS AIRES,El Libertador,15270,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Jose Ingenieros,7300,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Loma Hermosa,18152,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Martín Coronado,19326,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Pablo Podestá,12990,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Remedios De Escalada,11987,1,1,0,1,0,1,1,1,1
MENDOZA,La Primavera,189067,0,0,0,1,0,1,0,0,0
MENDOZA,LAS CAÑAS,0,0,0,0,1,0,0,0,1,1
MENDOZA,Los Corralitos,942,1,0,1,0,1,1,1,1,1
MENDOZA,PEDRO MOLINA,0,0,0,0,1,0,0,0,1,1
MENDOZA,Puente de Hierro,7524,1,0,1,0,0,1,1,1,1
MENDOZA,RODEO DE LA CRUZ,0,0,0,0,1,1,0,0,1,1
MENDOZA,SAN FRANCISCO DEL MONTE,0,0,0,0,1,0,0,0,1,1
MENDOZA,San Jose,0,0,0,0,1,0,0,0,1,1
MENDOZA,VILLA NUEVA,0,0,0,0,1,0,0,0,1,1
MENDOZA,ALTO VERDE,0,0,0,0,0,0,0,0,0,0
MENDOZA,Ingeniero Giagnoni,594,1,0,1,1,0,1,1,1,1
MENDOZA,Junín,6324,1,0,1,1,1,1,1,1,1
MENDOZA,La Colonia,9403,0,0,0,1,0,1,0,1,1
MENDOZA,Los Barriales,4572,1,0,1,0,0,1,1,1,1
RIO NEGRO,Guardia Mitre,856,0,0,0,0,1,1,1,0,1
RIO NEGRO,La Lobería,1,0,0,0,0,0,0,0,0,0
RIO NEGRO,Loteo Costa de Río,665,0,0,0,0,0,0,0,0,0
RIO NEGRO,Pozo Salado,5,0,0,0,0,0,0,0,0,0
RIO NEGRO,San Javier,530,0,0,0,0,1,1,1,0,0
RIO NEGRO,Viedma,52789,1,1,1,1,1,1,1,1,1
RIO NEGRO,Barrio Unión,89,0,0,0,0,0,0,0,0,0
RIO NEGRO,Chelforó,71,0,0,0,0,0,0,0,0,0
RIO NEGRO,Chimpay,4025,0,0,0,1,1,0,0,1,1
RIO NEGRO,Choele Choel,10146,1,1,1,1,1,1,1,1,1
RIO NEGRO,Coronel Belisle,1764,0,1,0,1,1,1,1,1,1
RIO NEGRO,Darwin,1148,0,1,0,1,1,1,0,0,1
RIO NEGRO,Lamarque,7686,0,1,1,1,1,1,1,1,1
RIO NEGRO,Luis Beltrán,5603,0,1,1,1,1,1,1,1,1
RIO NEGRO,Pomona,737,0,1,0,0,1,1,0,1,1
RIO NEGRO,Arelauquen,460,0,0,0,0,0,0,0,1,1
RIO NEGRO,Barrio El Pilar,521,0,0,0,0,0,0,0,1,1
RIO NEGRO,Colonia Suiza,150,0,0,0,0,0,0,0,1,1
RIO NEGRO,El Bolsón,17061,1,0,0,1,1,1,1,1,1
RIO NEGRO,El Foyel,155,0,0,0,0,1,0,0,1,1
RIO NEGRO,Mallín Ahogado,65,0,0,0,0,0,0,0,0,0
RIO NEGRO,Rio Villegas,75,0,0,0,0,1,1,0,0,0
RIO NEGRO,San Carlos de Bariloche,109305,1,1,1,1,1,1,1,1,1
RIO NEGRO,Villa Campanario,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,Villa Catedral,88,1,0,0,0,0,0,1,1,1
RIO NEGRO,Villa Llao Llao,0,1,0,0,0,0,0,1,1,1
RIO NEGRO,Villa Los Coihues,1919,0,0,0,0,1,0,0,1,1
CORDOBA,Río Segundo,19713,1,0,0,1,1,1,1,1,1
CORDOBA,Santiago Temple,2779,1,1,0,0,1,1,1,1,1
